Resp;CLIENTE;dtcte;mescte;anocte;dtemissao;mesemissao;anoemissao;dtocor;mesocor;anoocor;dtbaixa;mesbaixa;anobaixa;diasemissao;diasresolucao;DsLocal;tp_ocor;Situacao;NrBo;dsocorrencia;VlCusto
4;6230000000000;2;10;2023;22;11;2023;22;11;2023;8;12;2023;0;16;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9957;MEDIDA: 2,7000 - COD. 22404230;95,03
4;29900000000000;13;10;2023;22;11;2023;22;11;2023;8;12;2023;0;16;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9960;2 UNIDADES - COD. 923202307 FR;92,41
4;28000000000000;4;10;2023;23;11;2023;23;11;2023;8;12;2023;0;15;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9963;1 UNIDADE - COD. 223611749 FRE;22,87
4;6230000000000;2;10;2023;23;11;2023;23;11;2023;8;12;2023;0;15;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9964;1 UNIDADE - COD. 223144302 FRE;62,22
4;29900000000000;28;9;2023;24;11;2023;24;11;2023;8;12;2023;0;14;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9968;MEDIDA: 2,4000 - COD. 92402375;160,21
4;28000000000000;13;10;2023;24;11;2023;24;11;2023;8;12;2023;0;14;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9969;1 UNIDADE - COD. 227104501 FRE;149,17
4;29900000000000;2;10;2023;29;11;2023;29;11;2023;8;12;2023;0;9;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9982;1 UNIDADE - COD. 923400307 FRE;132,86
4;9810000000000;13;10;2023;30;11;2023;30;11;2023;8;12;2023;0;8;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9988;1 UNIDADE - COD. 226121994 COS;73,95
4;29900000000000;25;10;2023;30;11;2023;30;11;2023;8;12;2023;0;8;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9989;1 UNIDADE - COD. 223616133 FRE;117,91
4;29900000000000;2;10;2023;30;11;2023;30;11;2023;8;12;2023;0;8;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9990;1 UNIDADE - COD. 227104500 FRE;331,98
4;29900000000000;31;10;2023;1;12;2023;1;12;2023;8;12;2023;0;7;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9992;2 UNIDADES - COD. 927944748 FR;1100,53
4;29900000000000;28;9;2023;1;12;2023;1;12;2023;8;12;2023;0;7;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9994;1 UNIDADE - COD. 000000731 COS;235,85
4;29900000000000;17;10;2023;5;12;2023;5;12;2023;8;12;2023;0;3;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10007;1 UNIDADE - COD. 923502028 FRE;366,1
4;28000000000000;30;8;2023;5;12;2023;5;12;2023;8;12;2023;0;3;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10008;1 UNIDADE - COD. 1940442 PUXAD;29,71
4;29900000000000;25;10;2023;7;12;2023;7;12;2023;8;12;2023;0;1;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10015;MEDIDA: 1,0040 -  COD.22470313;835,11
4;13400000000000;14;9;2023;4;10;2023;4;10;2023;12;12;2023;0;69;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9816;1 UNIDADE - DIVISORIA 2412X520;734,12
4;8920000000000;19;10;2023;10;11;2023;10;11;2023;12;12;2023;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9919;1 UNIDADE - COD. U600012[25872;449,29
4;8920000000000;19;10;2023;10;11;2023;10;11;2023;12;12;2023;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9920;1 UNIDADE -  COD. U900150[3927;303,15
4;74200000000000;20;10;2023;13;11;2023;13;11;2023;12;12;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9921;1 UNIDADE -  COD. 70013840005 ;122,72
4;8920000000000;17;10;2023;17;11;2023;17;11;2023;12;12;2023;0;25;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9941;1 UNIDADE - COD. 7400003[21165;390,73
4;13400000000000;18;10;2023;20;11;2023;18;10;2023;12;12;2023;-33;55;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;7549;1 PUXADOR VANCOUVER 128MM ALUM;56,16
4;74200000000000;18;10;2023;21;11;2023;21;11;2023;12;12;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9953;1 UNIDADE - COD. 60035295 PRAT;30,01
4;74200000000000;18;9;2023;21;11;2023;21;11;2023;12;12;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9954;1 UNIDADE - COD. 90003395 PORT;132,1
4;29900000000000;1;12;2022;17;2;2023;17;2;2023;13;12;2023;0;299;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8556;QUANTIDADE (1) - 1951640 DIVIS;130,54
4;29900000000000;11;1;2023;24;2;2023;24;2;2023;13;12;2023;0;292;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8578;COD. 223620308 FRENTE GAV 175X;205,46
4;9810000000000;1;9;2023;29;9;2023;29;9;2023;13;12;2023;0;75;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9797;1 UNIDADE - COD. 22363311030 F;285,75
4;2020000000000;6;10;2023;7;11;2023;7;11;2023;13;12;2023;0;36;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9907;MEDIDA:  2,700068001240005 PAI;322,96
4;1440000000000;19;10;2023;8;11;2023;8;11;2023;14;12;2023;0;36;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9911;COSTA 2,5MM  PEDIDO: 6289233 -;26,55
4;74200000000000;24;10;2023;16;11;2023;16;11;2023;14;12;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9936;1 UNIDADE - COD. 70012740001 P;116,51
4;8290000000000;3;10;2023;16;11;2023;16;11;2023;14;12;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9938;1 UNIDADE - COD. 70012640001 P;410,68
4;31100000000000;24;10;2023;16;11;2023;16;11;2023;14;12;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9939;1 UNIDADE - COD. 700132655 POR;104,78
4;8290000000000;5;10;2023;21;11;2023;21;11;2023;14;12;2023;0;23;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9955;1 UNIDADE - COD. 70010240006 F;255,94
4;74200000000000;25;9;2023;19;10;2023;19;10;2023;19;12;2023;0;61;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9861;1 UNIDADE - COD. 700124218 FRE;98,01
4;42900000000000;9;10;2023;26;10;2023;26;10;2023;19;12;2023;0;54;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9883;1 UNIDADE - COD. 700141662 POR;144,21
4;74200000000000;26;10;2023;21;11;2023;21;11;2023;19;12;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9950;1 UNIDADE - COD. 70013395 PORT;111,73
4;74200000000000;26;10;2023;21;11;2023;21;11;2023;19;12;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9952;1 UNIDADE - COD. 70012795 PORT;103
4;74200000000000;1;11;2023;22;11;2023;22;11;2023;19;12;2023;0;27;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9959;1 UNIDADE - COD. 700057724 POR;60,88
4;74200000000000;6;11;2023;24;11;2023;24;11;2023;19;12;2023;0;25;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9967;PORTA 2347X396X18 NUBLE 1 UNID;252,88
4;74200000000000;1;11;2023;24;11;2023;24;11;2023;19;12;2023;0;25;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9970;1 UNIDADE - COD. 700108307 FRE;30,82
4;74200000000000;11;9;2023;27;11;2023;5;10;2023;19;12;2023;-53;75;CLIENTE PORTA A PORTA;AVARIA;FECHADO;7558;1 frente de gaveta está danifi;20,79
4;74200000000000;6;11;2023;27;11;2023;27;11;2023;19;12;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9972;1 UNIDADE - COD. 700053663 POR;95,35
4;74200000000000;6;11;2023;27;11;2023;27;11;2023;19;12;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9973;01 - REF: 38121595 - LATERAL D;205,55
4;74200000000000;6;11;2023;27;11;2023;27;11;2023;19;12;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9976;MEDIDA: 0,6700 - COD. 68000859;96,4
4;74200000000000;11;11;2023;28;11;2023;28;11;2023;19;12;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9978;1 UNIDADE - COD. 700761662 POR;95,59
4;74200000000000;6;11;2023;29;11;2023;29;11;2023;19;12;2023;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9980;1 UNIDADE - COD. 70013340008 P;126,44
4;74200000000000;11;11;2023;29;11;2023;29;11;2023;19;12;2023;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9981;1 UNIDADE - COD. 700325749 POR;31,07
4;74200000000000;6;11;2023;29;11;2023;29;11;2023;19;12;2023;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9984;1 UNIDADE - COD. 70003340001 P;63,89
4;74200000000000;11;11;2023;29;11;2023;29;11;2023;19;12;2023;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9985;01 – REF: 381145591 – BASE ARM;49,28
4;74200000000000;11;11;2023;30;11;2023;30;11;2023;19;12;2023;0;19;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9987;2 UNIDADES - COD. 70001140008 ;130,61
4;22700000000000;23;10;2023;6;11;2023;6;11;2023;19;12;2023;0;43;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9904;01 - CFPT650.004630 PORTA ARRA;63,29
4;8290000000000;5;10;2023;22;11;2023;22;11;2023;26;12;2023;0;34;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9958;1 UNIDADE - COD. 70003940006 P;45,77
4;8290000000000;26;10;2023;30;11;2023;30;11;2023;26;12;2023;0;26;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9986;1 UNIDADE - COD. 680004228 PAI;240,22
4;74200000000000;6;11;2023;4;12;2023;4;12;2023;26;12;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9999;1 UNIDADE - COD. 70011440007 F;78,14
4;74200000000000;11;11;2023;4;12;2023;4;12;2023;26;12;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10000;1 UNIDADE - COD. 700011307 POR;59,65
4;74200000000000;11;11;2023;5;12;2023;4;11;2023;26;12;2023;-31;52;CLIENTE PORTA A PORTA;AVARIA;FECHADO;7564;01 - REF:700017307 - PORTA ART;37,18
4;74200000000000;6;11;2023;5;12;2023;5;12;2023;26;12;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10006;2 UNIDADES - COD. 700100367 FR;97,27
4;74200000000000;11;11;2023;8;12;2023;8;12;2023;26;12;2023;0;18;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10020;1 UNIDADE - COD. 690014519 DIV;23,69
4;31100000000000;3;10;2023;24;10;2023;24;10;2023;27;12;2023;0;64;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9873;1 UNIDADE - COD. 700030749 POR;35,75
4;19700000000000;7;11;2023;23;11;2023;23;11;2023;27;12;2023;0;34;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9966;1 UNIDADE - COD. P06[17883469];530,32
4;16900000000000;27;10;2023;16;11;2023;16;11;2023;2;1;2024;0;47;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9935;1 UNIDADE - COD. U101734[36755;194,09
4;22300000000000;27;10;2023;16;11;2023;16;11;2023;2;1;2024;0;47;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9935;1 UNIDADE - COD. U101734[36755;194,09
4;22700000000000;6;11;2023;29;11;2023;29;11;2023;2;1;2024;0;34;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9983;Item: 01 - CFPB301.003216 PORT;56,96
4;22700000000000;1;9;2023;2;10;2023;2;10;2023;9;1;2024;0;99;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9804;02 UNIDADES - FUNDOS - ( COD. ;25,38
4;21400000000000;22;9;2023;6;10;2023;6;10;2023;9;1;2024;0;95;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9823;1 UNIDADE - COD. 60030026.1553;15,49
4;8290000000000;29;9;2023;31;10;2023;31;10;2023;9;1;2024;0;70;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9890;1 UNIDADE -  COD. 700104307 FR;24,14
4;29900000000000;2;10;2023;7;11;2023;7;11;2023;9;1;2024;0;63;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9905;1 UNIDADE - COD. 1951640 DIVIS;734,68
4;13400000000000;11;11;2023;28;11;2023;28;11;2023;10;1;2024;0;43;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9977;2 UNIDADES - MEDIDA: 2,0400 - ;409,64
4;38200000000000;9;11;2023;5;12;2023;5;12;2023;11;1;2024;0;37;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10009;1 UNIDADE - COD. painel chapa ;132,55
4;913000000000;5;10;2023;7;11;2023;23;10;2023;12;1;2024;-15;81;CLIENTE PORTA A PORTA;AVARIA;FECHADO;7534;1 painel edit. 18mm 2292x404  ;1111,79
4;87500000000000;7;11;2023;4;12;2023;4;12;2023;15;1;2024;0;42;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9998;MEDIDA: 1,5700 - COD. 92402775;243,92
4;29900000000000;4;10;2023;4;12;2023;4;12;2023;15;1;2024;0;42;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10003;1 UNIDADE - COD. 923102731 FRE;56,45
4;29900000000000;7;11;2023;5;12;2023;5;12;2023;15;1;2024;0;41;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10004;1 UNIDADE - COD. 22215116304 F;441,34
4;6230000000000;4;10;2023;5;12;2023;5;12;2023;15;1;2024;0;41;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10005;1 UNIDADE - COD. 227444480 FRE;157,45
4;9810000000000;19;9;2023;6;12;2023;6;12;2023;15;1;2024;0;40;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10010;MEDIDA: 1,4950 - COD. 92405030;152,33
4;29900000000000;4;10;2023;6;12;2023;6;12;2023;15;1;2024;0;40;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10011;1 UNIDADE - COD. 224055748 PAI;212,36
4;29900000000000;19;10;2023;6;12;2023;6;12;2023;15;1;2024;0;40;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10013;1 UNIDADE - COD. 223615309 FRE;71,78
4;6230000000000;7;11;2023;7;12;2023;7;12;2023;15;1;2024;0;39;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10016;2 UNIDADES - MEDIDA: 0,3460 - ;343,6
4;9810000000000;19;9;2023;7;12;2023;7;12;2023;15;1;2024;0;39;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10017;1 UNIDADE - COD. 227944480 FRE;460,5
4;29900000000000;17;10;2023;7;12;2023;7;12;2023;15;1;2024;0;39;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10019;1 UNIDADE - COD. 224703874 PAI;74,16
4;6230000000000;7;11;2023;8;12;2023;8;12;2023;15;1;2024;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10021;1 UNIDADE - COD. 223207477 FRE;440,17
4;29900000000000;25;10;2023;8;12;2023;8;12;2023;15;1;2024;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10023;1 UNIDADE - COD. 923002302 FRE;54,52
4;28000000000000;1;9;2023;8;12;2023;8;12;2023;15;1;2024;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10024;MEDIDA: 2,5500 - COD. 22404732;429,7
4;29900000000000;19;10;2023;11;12;2023;11;12;2023;15;1;2024;0;35;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10030;1 UNIDADE - COD. 223023302 FRE;95,7
4;28000000000000;3;11;2023;12;12;2023;12;12;2023;15;1;2024;0;34;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10033;1 UNIDADE - COD. 210004916 PRA;37,48
4;29900000000000;19;10;2023;12;12;2023;12;12;2023;15;1;2024;0;34;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10034;1 UNIDADE - COD. 19100798 CABI;108,1
4;6230000000000;7;11;2023;12;12;2023;12;12;2023;15;1;2024;0;34;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10035;1 UNIDADE - COD. 227104480 FRE;19,4
4;29900000000000;28;9;2023;13;12;2023;13;12;2023;15;1;2024;0;33;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10036;1 UNIDADE - COD. 223650217 FRE;112,06
4;6230000000000;22;9;2023;14;12;2023;14;12;2023;15;1;2024;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10037;1 UNIDADE - COD. 223615367 FRE;36,17
4;6230000000000;7;11;2023;14;12;2023;14;12;2023;15;1;2024;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10042;2 UNIDADES - COD. 223614477 FR;688,01
4;6230000000000;2;10;2023;15;12;2023;15;12;2023;15;1;2024;0;31;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10046;1 UNIDADE - COD. 223201748 FRE;103,56
4;28000000000000;22;11;2023;16;12;2023;16;12;2023;15;1;2024;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10048;1 UNIDADE - COD. 223204768 FRE;229,15
4;29900000000000;17;10;2023;16;12;2023;16;12;2023;15;1;2024;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10050;2 UNIDADES - COD. 223613009 FR;220,77
4;29900000000000;4;10;2023;16;12;2023;16;12;2023;15;1;2024;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10051;MEDIDA: 0,396 COD. 19104001 PU;57,47
4;28000000000000;22;8;2023;16;12;2023;16;12;2023;15;1;2024;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10052;2 UNIDADES - COD. 223620501 FR;96,99
4;29900000000000;19;10;2023;16;12;2023;16;12;2023;15;1;2024;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10053;1 UNIDADE - COD. 1983639 TRILH;148,8
4;28000000000000;12;9;2023;16;12;2023;16;12;2023;15;1;2024;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10054;1 UNIDADE - COD. 223002688 FRE;180,23
4;29900000000000;28;9;2023;16;12;2023;16;12;2023;15;1;2024;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10055;1 UNIDADE - COD. 226145316 COS;367,56
4;28000000000000;1;9;2023;18;12;2023;18;12;2023;15;1;2024;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10057;1 UNIDADE - COD. 227106911 FRE;572,24
4;29900000000000;30;8;2023;18;12;2023;18;12;2023;15;1;2024;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10058;MEDIDA: 1,0500 - COD. 19104201;124,56
4;28000000000000;31;10;2023;19;12;2023;19;12;2023;15;1;2024;0;27;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10060;1 UNIDADE - MEDIDA: 0,5630 - C;125,22
4;6230000000000;9;5;2023;20;12;2023;20;12;2023;15;1;2024;0;26;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10063;1 UNIDADE - COD. 227230324 FRE;267,36
4;28000000000000;16;11;2023;20;12;2023;20;12;2023;15;1;2024;0;26;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10064;MEDIDA: 1,4430 3 - COD. 224703;519,63
4;6230000000000;7;11;2023;22;12;2023;22;12;2023;15;1;2024;0;24;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10073;MEDIDA: 0,7000 - COD. 92404793;105,69
4;6230000000000;7;11;2023;22;12;2023;22;12;2023;15;1;2024;0;24;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10075;MEDIDA: 0,4190 - COD. 22404893;42,52
4;29900000000000;16;11;2023;22;12;2023;22;12;2023;15;1;2024;0;24;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10076;MEDIDA: 2,6400 - COD. 22404173;99,86
4;6230000000000;9;5;2023;26;12;2023;26;12;2023;15;1;2024;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10077;1 UNIDADE - COD. 223650501 FRE;28,09
4;28000000000000;22;8;2023;26;12;2023;26;12;2023;15;1;2024;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10078;1 UNIDADE - COD. 22798011005 F;430,6
4;6230000000000;9;5;2023;26;12;2023;26;12;2023;15;1;2024;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10085;2 UNIDADES - MEDIDA: 0,6900 - ;142,84
4;29900000000000;19;10;2023;27;12;2023;27;12;2023;15;1;2024;0;19;CLIENTE PORTA A PORTA;FALTA;FECHADO;10094;1 UNIDADE - COD. 1900601000 PE;254,31
4;28000000000000;22;8;2023;28;12;2023;28;12;2023;15;1;2024;0;18;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10095;FRENTE GAV 175X796X25 – CREMMA;87,06
4;28000000000000;25;10;2023;28;12;2023;28;12;2023;15;1;2024;0;18;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10097;1 UNIDADE - COD. 923515309 FRE;218,74
4;29900000000000;4;10;2023;29;12;2023;29;12;2023;15;1;2024;0;17;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10099;2 UNIDADES - COD. 223207323 FR;747,52
4;6230000000000;7;12;2023;29;12;2023;29;12;2023;15;1;2024;0;17;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10100;1 UNIDADE - COD. 227002480 FRE;124,54
4;29900000000000;4;10;2023;29;12;2023;29;12;2023;15;1;2024;0;17;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10102;1 UNIDADE - COD. 210160916 PRA;74,49
4;28000000000000;25;10;2023;29;12;2023;29;12;2023;15;1;2024;0;17;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10103;2 UNIDADES - COD. 223612750 FR;107,57
4;74200000000000;31;8;2023;2;10;2023;2;10;2023;23;1;2024;0;113;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9802;1 UNIDADE - COD. 700021781 POR;328,67
4;74200000000000;24;11;2023;8;12;2023;8;12;2023;23;1;2024;0;46;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10022;1 UNIDADE - COD. 70013240001 P;114,09
4;74200000000000;24;11;2023;14;12;2023;14;12;2023;23;1;2024;0;40;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10040;PORTA 414X296X15 CRONOS 1 UNID;24,83
4;8290000000000;23;11;2023;15;12;2023;15;12;2023;23;1;2024;0;39;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10044; PRATELEIRA 669X491X15 BRANCO ;161,51
4;8290000000000;11;11;2023;16;12;2023;16;12;2023;23;1;2024;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10047; PORTA 663X296X15 NUBLE 2 UNID;159,93
4;8290000000000;23;11;2023;18;12;2023;16;12;2023;23;1;2024;-2;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;7573; COSTA 2330X794X5,5 BRANCO   P;125,14
4;44900000000000;16;11;2023;18;12;2023;18;12;2023;23;1;2024;0;36;TERMINAL;FALTA;FECHADO;10056;2 UNIDADES - COD. 850296289 FE;74,02
4;74200000000000;30;11;2023;21;12;2023;21;12;2023;23;1;2024;0;33;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10065;2 UNIDADES - COD. 700021749 PO;115,75
4;74200000000000;24;11;2023;21;12;2023;21;12;2023;23;1;2024;0;33;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10066; FRENTE GAV H135 162X789X15 NI;159,38
4;74200000000000;24;11;2023;22;12;2023;22;12;2023;23;1;2024;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;7575; FRENTE GAV 663X196X15 CATEDRA;24,49
4;41700000000000;28;11;2023;14;12;2023;14;12;2023;24;1;2024;0;41;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10038;1 UNIDADE - COD. 36980003[3952;112,68
4;41700000000000;30;11;2023;14;12;2023;14;12;2023;24;1;2024;0;41;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10039;1 UNIDADE - COD. U600014[39759;154,35
4;8920000000000;24;11;2023;26;12;2023;26;12;2023;24;1;2024;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10082;PRATELEIRA EDITAVEL C/ 4 BORDA;421,28
4;8920000000000;12;12;2023;27;12;2023;27;12;2023;24;1;2024;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10090;ESPELHO CAMARIM ALT_ESP:_900 L;1817,39
4;41700000000000;25;10;2023;29;12;2023;29;12;2023;24;1;2024;0;26;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10104;PUXADOR PERFIL ALUM UPPER P/ 1;236,23
4;913000000000;30;9;2023;21;11;2023;21;11;2023;26;1;2024;0;66;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9956;UZ7101-TR 01 unidade.  PEDIDO:;25,5
4;74200000000000;6;11;2023;4;12;2023;4;12;2023;26;1;2024;0;53;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10001;1 UNIDADE - COD. 70003040007 P;38,51
4;6210000000000;24;11;2023;8;12;2023;8;12;2023;26;1;2024;0;49;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10025;1 UNIDADE - COD. 68001240005 P;365,07
4;4970000000000;11;9;2023;2;10;2023;2;10;2023;29;1;2024;0;119;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9803;2 UNIDADES - COD. 90076240005 ;423,77
4;1440000000000;21;11;2023;24;11;2023;24;11;2023;29;1;2024;0;66;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9971;1 UNIDADE -  TABELA 375 408000;417,25
4;1440000000000;9;11;2023;27;11;2023;27;11;2023;29;1;2024;0;63;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9975;1 UNIDADE - LATERAL ESQ DORM C;404,38
4;74200000000000;24;11;2023;8;12;2023;8;12;2023;29;1;2024;0;52;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10026;1 UNIDADE - COD. 70009640004 F;14,88
4;4970000000000;26;10;2023;7;12;2023;7;12;2023;31;1;2024;0;55;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10018;2 UNIDADES - COD. 700055679 PO;383,48
4;74200000000000;24;11;2023;22;12;2023;22;12;2023;2;2;2024;0;42;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10071;PORTA 834X496X15 NUBLE 1 UNIDA;132,1
4;74200000000000;23;11;2023;26;12;2023;26;12;2023;2;2;2024;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10080;PORTA 2527X346X18 HIMALAIA 2 U;398,34
4;74200000000000;24;11;2023;26;12;2023;26;12;2023;2;2;2024;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10084;PORTA 663X446X15 NUBLE 1 UNIDA;114,33
4;2020000000000;17;11;2023;26;12;2023;26;12;2023;2;2;2024;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10086;PORTA 663X496X15 COL PRETO PET;112,07
4;74200000000000;6;11;2023;27;11;2023;27;11;2023;5;2;2024;0;70;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9974;1 UNIDADE - COD. 700127662 POR;226,78
4;8290000000000;23;11;2023;22;12;2023;22;12;2023;5;2;2024;0;45;CLIENTE PORTA A PORTA;AVARIA;FECHADO;10068;PORTA 2347X396X18 NEBBIA 1 UNI;123
